tier,leagueId,queue,name,entries,summonerId
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'eiDvqtafJc3UdH1_yAd_87hzQMtbD3SqhOVzbyMZUJED5uU', 'leaguePoints': 201, 'rank': 'I', 'wins': 97, 'losses': 74, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",eiDvqtafJc3UdH1_yAd_87hzQMtbD3SqhOVzbyMZUJED5uU
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'SqvYQtw-qnQY_GIRe_I-b2nuyGxns-dX_w1-0TgR1kWcfEHqkNgj2j0RcA', 'leaguePoints': 201, 'rank': 'I', 'wins': 80, 'losses': 67, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",SqvYQtw-qnQY_GIRe_I-b2nuyGxns-dX_w1-0TgR1kWcfEHqkNgj2j0RcA
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'YIax5Ar5vpffKLVsMtK7x3MvykhBCwfR7LNyhlgrHKIk6WI', 'leaguePoints': 200, 'rank': 'I', 'wins': 131, 'losses': 106, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",YIax5Ar5vpffKLVsMtK7x3MvykhBCwfR7LNyhlgrHKIk6WI
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'qgIx-CZ-ZctoNPbUO3TMXSoceDoSV-tpGdPQZXzMiIT5BQjQwOhCE2VB5g', 'leaguePoints': 200, 'rank': 'I', 'wins': 71, 'losses': 42, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",qgIx-CZ-ZctoNPbUO3TMXSoceDoSV-tpGdPQZXzMiIT5BQjQwOhCE2VB5g
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'quEAMFikiXdo4VQcf1Pdh4TmWIf8gJhr1BJ1OQAc9kT4Ae0', 'leaguePoints': 199, 'rank': 'I', 'wins': 181, 'losses': 176, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",quEAMFikiXdo4VQcf1Pdh4TmWIf8gJhr1BJ1OQAc9kT4Ae0
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'vAcPzeF9qWu08lHObaWAcOPZJadEmzjPg9xer8Uu9Ziib-mP9yjuEVyMjA', 'leaguePoints': 199, 'rank': 'I', 'wins': 79, 'losses': 55, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",vAcPzeF9qWu08lHObaWAcOPZJadEmzjPg9xer8Uu9Ziib-mP9yjuEVyMjA
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'y8--nIXXTstFS_gO256YpxzI0SIZc9rnneBqPzFjHlU6AQ', 'leaguePoints': 186, 'rank': 'I', 'wins': 175, 'losses': 151, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",y8--nIXXTstFS_gO256YpxzI0SIZc9rnneBqPzFjHlU6AQ
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'GWsPze7agO6XfSUND6StzDhrEr7Qwdd9LHZsHEK7zklfRGuXRdEpwwT4Ng', 'leaguePoints': 184, 'rank': 'I', 'wins': 91, 'losses': 60, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",GWsPze7agO6XfSUND6StzDhrEr7Qwdd9LHZsHEK7zklfRGuXRdEpwwT4Ng
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'vBoxLW0MdidLW41UHHqStg1j92KpH_94-F0Q8iYyxX2zJA', 'leaguePoints': 183, 'rank': 'I', 'wins': 92, 'losses': 69, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",vBoxLW0MdidLW41UHHqStg1j92KpH_94-F0Q8iYyxX2zJA
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'mCfd62KvCvkYxP9ogDjcpTvtLy89P8D_IBw7wggTBfU4WuU7', 'leaguePoints': 182, 'rank': 'I', 'wins': 108, 'losses': 73, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",mCfd62KvCvkYxP9ogDjcpTvtLy89P8D_IBw7wggTBfU4WuU7
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': '7k4xfzW5dGzYrSZQyGAKkETcfwxQMcxEzOVwk487xZizqy8tKBuZ38Gn9g', 'leaguePoints': 176, 'rank': 'I', 'wins': 105, 'losses': 77, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",7k4xfzW5dGzYrSZQyGAKkETcfwxQMcxEzOVwk487xZizqy8tKBuZ38Gn9g
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'T5jQ7k06g2TwUm_VKWraYSwyzdVyw9KMmZ9Mln-Lml5_P78', 'leaguePoints': 173, 'rank': 'I', 'wins': 131, 'losses': 99, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",T5jQ7k06g2TwUm_VKWraYSwyzdVyw9KMmZ9Mln-Lml5_P78
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'jlwHphMmLyF_Eke4GXmeQ1eSVdqeKBQuH0ughmUBegdphhHQiayDHeDm0g', 'leaguePoints': 170, 'rank': 'I', 'wins': 93, 'losses': 60, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",jlwHphMmLyF_Eke4GXmeQ1eSVdqeKBQuH0ughmUBegdphhHQiayDHeDm0g
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'Y_s9tzyMywVpUi5bU5XreHmllkUNdF0sBWpWayD9n5DE1LU', 'leaguePoints': 166, 'rank': 'I', 'wins': 120, 'losses': 84, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Y_s9tzyMywVpUi5bU5XreHmllkUNdF0sBWpWayD9n5DE1LU
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'vLsmBI73E9h-Y4tZV_cC2qx22JA_UnTpftACCkEth5-Okg', 'leaguePoints': 163, 'rank': 'I', 'wins': 104, 'losses': 74, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",vLsmBI73E9h-Y4tZV_cC2qx22JA_UnTpftACCkEth5-Okg
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': '6RAXA32wveZcfdHRNdfMbcVcWFKOoIHJ9MYLk4ZHw6XnhA', 'leaguePoints': 151, 'rank': 'I', 'wins': 116, 'losses': 85, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",6RAXA32wveZcfdHRNdfMbcVcWFKOoIHJ9MYLk4ZHw6XnhA
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'gIfgJPALm4IaWJu_oK41fW7VSBDwcP-81jPKXsKvZIdYlDU', 'leaguePoints': 151, 'rank': 'I', 'wins': 105, 'losses': 80, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",gIfgJPALm4IaWJu_oK41fW7VSBDwcP-81jPKXsKvZIdYlDU
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': '9Fi9BZY4-wwGqX9EmlSRUgtUSGlb9tNbVhyb7JzZ5FoXY6Q', 'leaguePoints': 151, 'rank': 'I', 'wins': 94, 'losses': 81, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",9Fi9BZY4-wwGqX9EmlSRUgtUSGlb9tNbVhyb7JzZ5FoXY6Q
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'KkGpPHvLE-DXHUu-zvdKhpzh9OMhFTyjwIK025cpPwSFz4-uUUIX7hNmgg', 'leaguePoints': 145, 'rank': 'I', 'wins': 180, 'losses': 157, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",KkGpPHvLE-DXHUu-zvdKhpzh9OMhFTyjwIK025cpPwSFz4-uUUIX7hNmgg
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'wHVivz8rMn0Wo1eD5MrKwil3NYj86Lc1iGQF8cyqXnGOpAM', 'leaguePoints': 132, 'rank': 'I', 'wins': 137, 'losses': 124, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",wHVivz8rMn0Wo1eD5MrKwil3NYj86Lc1iGQF8cyqXnGOpAM
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'VOHZZy987W4CtylAXsaPpZUYdOxH9Bi_gWj_c6sEber8mOk', 'leaguePoints': 131, 'rank': 'I', 'wins': 94, 'losses': 68, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",VOHZZy987W4CtylAXsaPpZUYdOxH9Bi_gWj_c6sEber8mOk
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'UQSMSa__55dhbBfjWch-lEI_-T_QW3hoFpex_ws_wDrNRE77PpEZjszuEQ', 'leaguePoints': 129, 'rank': 'I', 'wins': 127, 'losses': 120, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",UQSMSa__55dhbBfjWch-lEI_-T_QW3hoFpex_ws_wDrNRE77PpEZjszuEQ
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'xkjkexNmNkphq9O7krXPZ3_Oo2f9q8nwlcnKPs7s2Ma8m59n1ws3ennVEw', 'leaguePoints': 97, 'rank': 'I', 'wins': 85, 'losses': 61, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",xkjkexNmNkphq9O7krXPZ3_Oo2f9q8nwlcnKPs7s2Ma8m59n1ws3ennVEw
GRANDMASTER,fc7bf85d-15e6-3bcc-b89f-92fca36e20e3,RANKED_TFT,Karthus's Runemasters,"{'summonerId': 'Xgqxh0vnYExXSRrnUmwaQWPesz5m-yQfOovyI-Wk_4s0rvjZ4nPwvFTHMQ', 'leaguePoints': 96, 'rank': 'I', 'wins': 168, 'losses': 135, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Xgqxh0vnYExXSRrnUmwaQWPesz5m-yQfOovyI-Wk_4s0rvjZ4nPwvFTHMQ
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'xar4W6W6Ewnq6v5T4KIUgFMCDceu7IfAnEP0NpU-rkhJ5Po', 'leaguePoints': 291, 'rank': 'I', 'wins': 92, 'losses': 67, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",xar4W6W6Ewnq6v5T4KIUgFMCDceu7IfAnEP0NpU-rkhJ5Po
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'wwkN4vgeN2TdhWHKCyl3ymIBKKytRjpox_d5bM_0uQfYaZiJMFACRYIqMA', 'leaguePoints': 267, 'rank': 'I', 'wins': 90, 'losses': 62, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",wwkN4vgeN2TdhWHKCyl3ymIBKKytRjpox_d5bM_0uQfYaZiJMFACRYIqMA
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': '0nIooB94gmpXJbXvRvhx-3r3C4Gx5u5Tkf6P_fCoq93csHts', 'leaguePoints': 259, 'rank': 'I', 'wins': 112, 'losses': 73, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",0nIooB94gmpXJbXvRvhx-3r3C4Gx5u5Tkf6P_fCoq93csHts
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'nKlOc2o3NnTyGVEJugm0Hwts_GIIueo5TvO8paqjlb0DWw', 'leaguePoints': 257, 'rank': 'I', 'wins': 61, 'losses': 35, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",nKlOc2o3NnTyGVEJugm0Hwts_GIIueo5TvO8paqjlb0DWw
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'h8_JuZ0hQoq4g9JwDJj_CHmeK1pvxzyiST2mJLFEGwVddKCF', 'leaguePoints': 256, 'rank': 'I', 'wins': 74, 'losses': 40, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",h8_JuZ0hQoq4g9JwDJj_CHmeK1pvxzyiST2mJLFEGwVddKCF
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'zmlSpYiTF23FWPAmMr91zGp5ftLy26-bF7ELCXA9HdcQdkjhCAQ_xYnb5g', 'leaguePoints': 253, 'rank': 'I', 'wins': 137, 'losses': 120, 'veteran': True, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",zmlSpYiTF23FWPAmMr91zGp5ftLy26-bF7ELCXA9HdcQdkjhCAQ_xYnb5g
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'd9CM_btnrXG2eQX_UTuw6CgDcoFDHZDZS-ADNrY2JBcXsw', 'leaguePoints': 242, 'rank': 'I', 'wins': 133, 'losses': 110, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",d9CM_btnrXG2eQX_UTuw6CgDcoFDHZDZS-ADNrY2JBcXsw
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'bfdE4GEf1fuaImg4qsrIxIvpMATvEtRZLLY_8hCqOu57e5w', 'leaguePoints': 238, 'rank': 'I', 'wins': 137, 'losses': 127, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",bfdE4GEf1fuaImg4qsrIxIvpMATvEtRZLLY_8hCqOu57e5w
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': '1a6lV8vq6SAdbYWW3zslCquUAuRFlG6AA8YUWmlKv-oR9c-NdesyJMstIg', 'leaguePoints': 236, 'rank': 'I', 'wins': 135, 'losses': 104, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",1a6lV8vq6SAdbYWW3zslCquUAuRFlG6AA8YUWmlKv-oR9c-NdesyJMstIg
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'H6Ih-Sk0dqO0bxgUN3Y3MAFUQnz4dxCWr3ccRd8jSLcFIs7o', 'leaguePoints': 236, 'rank': 'I', 'wins': 103, 'losses': 85, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",H6Ih-Sk0dqO0bxgUN3Y3MAFUQnz4dxCWr3ccRd8jSLcFIs7o
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'Kdr3c78BhSFDGQUAmoRkW7USj8tIkwy3v8yNhIv-I5txofk', 'leaguePoints': 234, 'rank': 'I', 'wins': 82, 'losses': 57, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Kdr3c78BhSFDGQUAmoRkW7USj8tIkwy3v8yNhIv-I5txofk
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'J_Rj_8oiQg2pl0c3039ytp2LFwFOQ0viQmeT-DNNyTiVaPY', 'leaguePoints': 228, 'rank': 'I', 'wins': 64, 'losses': 33, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",J_Rj_8oiQg2pl0c3039ytp2LFwFOQ0viQmeT-DNNyTiVaPY
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'vH4MD97b0t0z8UP8VVB21ynTmBsMcWFY8OKaG85lWG6eg8wd', 'leaguePoints': 225, 'rank': 'I', 'wins': 146, 'losses': 120, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",vH4MD97b0t0z8UP8VVB21ynTmBsMcWFY8OKaG85lWG6eg8wd
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'kQ93x7Ok4Zw2rfh4ZL-doNHJmI_Zd5Oc7XAiEuAQkN7GU4M', 'leaguePoints': 224, 'rank': 'I', 'wins': 119, 'losses': 90, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",kQ93x7Ok4Zw2rfh4ZL-doNHJmI_Zd5Oc7XAiEuAQkN7GU4M
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'zudNbkGyaLwH6ew7Vx4o45lVH6ETU8hEqnbyvOBwkEtmxw', 'leaguePoints': 224, 'rank': 'I', 'wins': 105, 'losses': 76, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",zudNbkGyaLwH6ew7Vx4o45lVH6ETU8hEqnbyvOBwkEtmxw
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'sEZ1jnOGmKqN0BM2K1AqWy0hEa0v_z-E6JBZI7TqYyZnbw', 'leaguePoints': 219, 'rank': 'I', 'wins': 128, 'losses': 99, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",sEZ1jnOGmKqN0BM2K1AqWy0hEa0v_z-E6JBZI7TqYyZnbw
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'KnwAKYJ7DBbusPBHJ3tT9NTMqpsyWr20WoRhoGyFWWa_5Ps', 'leaguePoints': 218, 'rank': 'I', 'wins': 96, 'losses': 77, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",KnwAKYJ7DBbusPBHJ3tT9NTMqpsyWr20WoRhoGyFWWa_5Ps
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': '7P2ue4okUbUpI2lLpnaColD4PK2Y0EjtanQo4lOiWgF0Pwc', 'leaguePoints': 211, 'rank': 'I', 'wins': 89, 'losses': 68, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",7P2ue4okUbUpI2lLpnaColD4PK2Y0EjtanQo4lOiWgF0Pwc
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'Yly9uN2GmXwwJhrOh07lmEktwlgX7ebigOihqZUiB5umaQ', 'leaguePoints': 209, 'rank': 'I', 'wins': 114, 'losses': 89, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Yly9uN2GmXwwJhrOh07lmEktwlgX7ebigOihqZUiB5umaQ
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': '2txDpLaZCa8VZuY1nc-bsDK7LLBsH2rZz__0KYuuyPlgQ0g', 'leaguePoints': 206, 'rank': 'I', 'wins': 73, 'losses': 51, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",2txDpLaZCa8VZuY1nc-bsDK7LLBsH2rZz__0KYuuyPlgQ0g
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'z5WvAe8gdE8QlcYQ-D3Ffiu5z54wv_WIHjI9e81yel69_0w', 'leaguePoints': 204, 'rank': 'I', 'wins': 103, 'losses': 80, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",z5WvAe8gdE8QlcYQ-D3Ffiu5z54wv_WIHjI9e81yel69_0w
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'H2RjRI93bu05avDZECAQEwAjht7gVw3Twan6uVSXHAakZQ8', 'leaguePoints': 203, 'rank': 'I', 'wins': 147, 'losses': 111, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",H2RjRI93bu05avDZECAQEwAjht7gVw3Twan6uVSXHAakZQ8
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': '-aMj0xSoEVf4SGCcbo0kll2ShE2jRCTVR_iLSSNDSavH11s', 'leaguePoints': 197, 'rank': 'I', 'wins': 109, 'losses': 93, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",-aMj0xSoEVf4SGCcbo0kll2ShE2jRCTVR_iLSSNDSavH11s
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'sI7Jw1Wgb4QmJNMUaOlq6CwH5nh1FKz6rNYDkAWE15L4wHE', 'leaguePoints': 196, 'rank': 'I', 'wins': 66, 'losses': 48, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",sI7Jw1Wgb4QmJNMUaOlq6CwH5nh1FKz6rNYDkAWE15L4wHE
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': '9ftS_W68y1tDYoMeTK7JSsvEp7YrHD3jgt2JmMSG5eKvGzU', 'leaguePoints': 192, 'rank': 'I', 'wins': 103, 'losses': 92, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",9ftS_W68y1tDYoMeTK7JSsvEp7YrHD3jgt2JmMSG5eKvGzU
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'plsCcxLrOUUPvJCMADOwTt7ZmSjnVtAXAiXobuxO_foz5dhk69CS0X--AQ', 'leaguePoints': 192, 'rank': 'I', 'wins': 74, 'losses': 54, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",plsCcxLrOUUPvJCMADOwTt7ZmSjnVtAXAiXobuxO_foz5dhk69CS0X--AQ
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'a87zSOZLqiuHm0aHo6ayqzzo_u1oHDCPNzw7khRl_ih7lH8yE2KWMz5vew', 'leaguePoints': 188, 'rank': 'I', 'wins': 87, 'losses': 59, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",a87zSOZLqiuHm0aHo6ayqzzo_u1oHDCPNzw7khRl_ih7lH8yE2KWMz5vew
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'um6WD-8VKM_Qo8F_GeCsehnXZJ78Ivp30Yz-VPP2wo_f_IOP2zFCXtnWiQ', 'leaguePoints': 187, 'rank': 'I', 'wins': 105, 'losses': 84, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",um6WD-8VKM_Qo8F_GeCsehnXZJ78Ivp30Yz-VPP2wo_f_IOP2zFCXtnWiQ
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'COZKTFDSDsEaUdsl1iB1WLumQz53-ecwNrJdHLz3XuSP-M8', 'leaguePoints': 187, 'rank': 'I', 'wins': 92, 'losses': 70, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",COZKTFDSDsEaUdsl1iB1WLumQz53-ecwNrJdHLz3XuSP-M8
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'nw6yvcwq_7GStVfQPk9A9EGFajbv9NM-hFfpFiqvST6oG7E', 'leaguePoints': 186, 'rank': 'I', 'wins': 52, 'losses': 21, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",nw6yvcwq_7GStVfQPk9A9EGFajbv9NM-hFfpFiqvST6oG7E
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'AxEqYgHC5lhVcQdtEoaarWWSXIRiJLGLE_phcVanI6XWeg', 'leaguePoints': 185, 'rank': 'I', 'wins': 99, 'losses': 74, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",AxEqYgHC5lhVcQdtEoaarWWSXIRiJLGLE_phcVanI6XWeg
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': '0e7KuzZxFGM7veovFjJX4YQZ-_y959SjDwmXgxCEz9Eg-A4', 'leaguePoints': 185, 'rank': 'I', 'wins': 98, 'losses': 73, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",0e7KuzZxFGM7veovFjJX4YQZ-_y959SjDwmXgxCEz9Eg-A4
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'CGYCm-2VlZuzL9tGq5bNaMhI8QBkz2YnMcv2P4v5GlxBM5w', 'leaguePoints': 185, 'rank': 'I', 'wins': 73, 'losses': 61, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",CGYCm-2VlZuzL9tGq5bNaMhI8QBkz2YnMcv2P4v5GlxBM5w
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'euu3jYdINVcWCNBZSyimZ_OqQPrE6DSQ5BFrXXO1a0vj2gM', 'leaguePoints': 181, 'rank': 'I', 'wins': 98, 'losses': 69, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",euu3jYdINVcWCNBZSyimZ_OqQPrE6DSQ5BFrXXO1a0vj2gM
MASTER,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,Nidalee's Highborn,"{'summonerId': 'Xp1_gzJV1VkWqw8N_F0l8jBQdIt-u-dqYksvLbxmpQFsNv8', 'leaguePoints': 180, 'rank': 'I', 'wins': 142, 'losses': 98, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Xp1_gzJV1VkWqw8N_F0l8jBQdIt-u-dqYksvLbxmpQFsNv8
